order_id,categoria_produto,tipo_pagamento,valor_pagamento,preco_produto,nota_avaliacao,data_compra,estado_cliente,mes
a8843eefca185666dee09101b9507b49,informatica_acessorios,Cartão de crédito,95.34,79.9,1.0,2018-04-18 17:33:44,ES,2018-04
f4bc8c5c2d0700575efaf3a5f913bc65,beleza_saude,Cartão de crédito,90.06,24.95,1.0,2018-04-06 18:57:46,BA,2018-04
f4bc8c5c2d0700575efaf3a5f913bc65,beleza_saude,Cartão de crédito,90.06,24.95,1.0,2018-04-06 18:57:46,BA,2018-04
0bedd120ca5fc643805cd124f8805a86,bebes,Cartão de crédito,103.04,79.9,3.0,2018-04-09 08:53:39,RJ,2018-04
8d6f70397db05604f0f4ccca7e376f12,informatica_acessorios,Cartão de crédito,13.89,6.5,1.0,2018-08-09 12:29:47,SP,2018-08
095d64baca2fe257a3dfe98da12f0460,informatica_acessorios,Boleto,61.06,39.0,5.0,2018-05-03 13:51:07,BA,2018-05
88834299d278c558dc9d76e61f0c2388,ferramentas_jardim,Boleto,81.22,26.9,2.0,2018-06-09 19:24:48,SP,2018-06
88834299d278c558dc9d76e61f0c2388,ferramentas_jardim,Boleto,81.22,26.9,2.0,2018-06-09 19:24:48,SP,2018-06
c3cb4f1d84665efbb1bf71c31950b9cf,instrumentos_musicais,Cartão de crédito,2022.02,1899.0,4.0,2018-05-14 10:05:46,SP,2018-05
57f49d7a95cd831411b2ccf01fb36b67,relogios_presentes,Cartão de crédito,259.56,240.0,1.0,2018-04-22 19:32:20,RJ,2018-04
4b558bf5d439e084e8e7807e55a1b591,moveis_decoracao,Cartão de crédito,559.52,230.0,3.0,2018-06-11 01:07:28,MG,2018-06
4b558bf5d439e084e8e7807e55a1b591,moveis_decoracao,Cartão de crédito,559.52,230.0,3.0,2018-06-11 01:07:28,MG,2018-06
63691fa9c900687fdba06cdfee1b0ffd,cama_mesa_banho,Cartão de crédito,594.23,269.9,5.0,2018-04-30 19:34:53,SP,2018-04
63691fa9c900687fdba06cdfee1b0ffd,cama_mesa_banho,Cartão de crédito,594.23,289.9,5.0,2018-04-30 19:34:53,SP,2018-04
305117a349bea514f1b57f0d17aa7055,casa_construcao,Cartão de crédito,164.22,41.95,3.0,2018-06-10 20:38:32,SP,2018-06
305117a349bea514f1b57f0d17aa7055,casa_construcao,Cartão de crédito,164.22,41.95,3.0,2018-06-10 20:38:32,SP,2018-06
305117a349bea514f1b57f0d17aa7055,casa_construcao,Cartão de crédito,164.22,41.95,3.0,2018-06-10 20:38:32,SP,2018-06
fd0d8a359529c8fc086392d5b309d9ba,bebes,Boleto,137.59,49.9,2.0,2018-07-28 04:57:48,RS,2018-07
fd0d8a359529c8fc086392d5b309d9ba,cama_mesa_banho,Boleto,137.59,45.9,2.0,2018-07-28 04:57:48,RS,2018-07
4433add7ec1811cbdb34a289d636f1f3,cool_stuff,Cartão de crédito,245.67,209.99,4.0,2018-06-12 21:35:49,AL,2018-06
b07ccdfa28017f65163b05eaa308ff97,cama_mesa_banho,Boleto,294.73,149.9,1.0,2018-06-07 20:01:38,SP,2018-06
b07ccdfa28017f65163b05eaa308ff97,cama_mesa_banho,Boleto,294.73,114.9,1.0,2018-06-07 20:01:38,SP,2018-06
4908ec7da1a1ce47b9b5da8de4192f4c,artes,Boleto,117.37,97.5,5.0,2018-08-14 22:31:33,RS,2018-08
0affd51e37e6621004e4fe4fd7c64f4b,telefonia,Cartão de Debito,1353.28,1325.9,3.0,2018-08-12 15:42:03,ES,2018-08
3c91fb2601d8d06e7e3c9ee4f79060c0,esporte_lazer,Cartão de crédito,158.74,134.99,4.0,2018-08-12 15:08:24,SP,2018-08
dc66d02aa72baeed7ea19e8d5bf9531c,esporte_lazer,Cartão de crédito,164.54,149.9,5.0,2018-06-24 23:58:10,RJ,2018-06
1fa4bffa6539c9b85fa24de8db7b2d48,automotivo,Boleto,79.56,64.8,1.0,2018-07-04 12:24:10,SP,2018-07
06ef029fb5e8d178fae15f909432ccc7,moveis_decoracao,Boleto,34.73,19.5,5.0,2018-05-11 11:03:37,RJ,2018-05
c137d955d66546c460453c13ce560ad4,brinquedos,Cartão de crédito,124.15,109.8,5.0,2018-06-15 20:43:52,SP,2018-06
d5b20c4d4aa379d9215dba07d60c7e24,fashion_bolsas_e_acessorios,Cartão de crédito,11.25,69.0,4.0,2018-05-14 21:52:41,PE,2018-05
d5b20c4d4aa379d9215dba07d60c7e24,fashion_bolsas_e_acessorios,Cupom,76.92,69.0,4.0,2018-05-14 21:52:41,PE,2018-05
3e93213bb8fdda91186b4018b2fe0030,beleza_saude,Cartão de crédito,176.2,122.99,5.0,2018-07-17 23:49:21,MG,2018-07
5d41aedbfaf8538964fded39cb20280a,automotivo,Cartão de crédito,63.86,55.99,4.0,2018-05-07 20:49:57,SP,2018-05
4312fbcaf802f48339fed28e13a5dcc7,malas_acessorios,Cartão de crédito,78.51,59.99,5.0,2018-07-15 18:25:42,MG,2018-07
380a3824a3077f718ff3e99534666bda,bebes,Boleto,198.08,80.38,5.0,2018-07-03 13:11:17,RS,2018-07
380a3824a3077f718ff3e99534666bda,bebes,Boleto,198.08,80.38,5.0,2018-07-03 13:11:17,RS,2018-07
868cd870305713a260dbfe8d9603c6b2,brinquedos,Cartão de crédito,49.14,39.7,5.0,2018-05-20 16:27:03,SP,2018-05
8c3ef96e828b5894ec632ba10985867d,esporte_lazer,Cartão de crédito,158.74,134.99,1.0,2018-08-23 15:50:07,SP,2018-08
6cd070c4e831393345297bfa86b24c39,papelaria,Boleto,160.31,118.5,4.0,2018-06-15 09:46:55,RS,2018-06
60fedd48f279e3f0ce27e48d6d7b895d,eletrodomesticos,Cartão de crédito,122.31,55.0,4.0,2018-05-15 20:12:04,AL,2018-05
26091f048710af6fa1c6d4f39d4897a5,cool_stuff,Cartão de crédito,263.17,239.0,4.0,2018-03-25 14:24:34,AP,2018-03
ef21ebeb08690a0a1e20959c4d9f6357,construcao_ferramentas_iluminacao,Cartão de Debito,36.82,23.99,4.0,2018-07-14 13:33:00,SP,2018-07
19a446583991325bc207214763eea124,beleza_saude,Cartão de crédito,339.56,329.99,5.0,2018-06-11 22:31:34,SP,2018-06
3d966a23ca6c6a3e5dca4053ee2c654a,cama_mesa_banho,Boleto,139.15,129.89,1.0,2018-05-15 13:25:08,SP,2018-05
71a88ca55a16c100b22fa5dace71266a,relogios_presentes,Cartão de crédito,594.79,572.9,5.0,2018-06-02 22:36:30,RJ,2018-06
00f426c7214575822c3cb44ea59ef0f6,automotivo,Cartão de Debito,94.65,71.0,5.0,2018-07-13 07:40:22,PB,2018-07
cadb75b4ce8646d41b77eff5faa5d300,alimentos_bebidas,Boleto,62.92,39.99,5.0,2018-05-13 18:32:08,MG,2018-05
fca2d3cd8d197a721028480baceb995a,moveis_decoracao,Cartão de crédito,72.21,54.9,5.0,2018-07-13 22:34:14,BA,2018-07
4ccc4e96e0fa5c35efbf9bf836ebef72,relogios_presentes,Cartão de crédito,240.6,225.9,5.0,2018-06-01 15:21:45,MG,2018-06
58b67b63bcec8f5f157c17d15b724b89,informatica_acessorios,Cartão de crédito,219.43,179.9,5.0,2018-08-15 11:52:55,MG,2018-08
caaf47e44c959a733f8665acac275e69,utilidades_domesticas,Boleto,318.32,289.99,2.0,2018-06-11 20:59:33,RS,2018-06
4a23fbea65fe9c7d1163141340436ca0,brinquedos,Cartão de crédito,265.9,244.99,5.0,2018-08-09 08:17:42,RJ,2018-08
6507e6d141c37a9f7813b5432ba24844,utilidades_domesticas,Cartão de crédito,421.46,340.99,5.0,2018-06-21 08:59:32,SP,2018-06
0b137ac032763829e728afcfee3ac3f2,utilidades_domesticas,Cartão de crédito,189.26,169.9,4.0,2018-07-01 20:25:18,SP,2018-07
c65d58d799052b1354bb0a7063b29621,cama_mesa_banho,Boleto,103.14,80.0,1.0,2018-06-01 10:24:52,PR,2018-06
8c0464e7da83f3138bfff17574a840b6,beleza_saude,Cartão de crédito,61.51,49.9,5.0,2018-08-17 13:47:44,RJ,2018-08
2db1e25288f9a89e2ed181d8b6216f4a,moveis_sala,Boleto,222.2,179.99,5.0,2018-04-11 23:17:07,MG,2018-04
0094bd07f49fed90209ffa62d1ef26d6,perfumaria,Boleto,18.92,11.53,1.0,2018-05-01 02:04:16,SP,2018-05
066bcda20b88b5f4d4870b32a387f822,beleza_saude,Cartão de crédito,204.4,185.0,3.0,2018-07-30 19:16:25,SP,2018-07
371ed9cae9680ffd6905f4e51f6a469b,beleza_saude,Cartão de crédito,83.62,28.95,5.0,2018-06-28 16:21:23,SP,2018-06
371ed9cae9680ffd6905f4e51f6a469b,beleza_saude,Cartão de crédito,83.62,28.95,5.0,2018-06-28 16:21:23,SP,2018-06
b0d9e11d4daffb6828bd2ca9ea78d916,cama_mesa_banho,Boleto,121.27,89.77,2.0,2018-08-08 12:52:01,MG,2018-08
17fa9c64619b1cf287c13c5249dd6b0c,beleza_saude,Cartão de Debito,169.99,130.0,5.0,2018-07-13 10:06:35,PB,2018-07
1b0e1058a094f333948edf16f4248323,beleza_saude,Cartão de crédito,39.42,29.9,5.0,2018-07-09 19:51:17,SP,2018-07
0327e521bdeabce73fcf327b2fc94c92,beleza_saude,Cartão de crédito,66.71,59.0,5.0,2018-05-02 14:20:59,SP,2018-05
ddba311fbcd3b55e2964aadd8ca8d231,esporte_lazer,Cartão de crédito,121.69,109.9,5.0,2018-08-24 17:54:37,SP,2018-08
e9b7d628e6897f747062f1e7236cf4e4,relogios_presentes,Cartão de crédito,363.2,338.9,5.0,2018-07-16 19:37:27,SC,2018-07
c08918f04f354ae73e08676fd16d5527,utilidades_domesticas,Cartão de crédito,98.14,75.33,1.0,2018-07-16 15:53:50,DF,2018-07
a0ddb810bd79dc15910dcc56a1c7f3cb,malas_acessorios,Cupom,50.0,159.9,5.0,2018-04-22 13:16:34,MG,2018-04
a0ddb810bd79dc15910dcc56a1c7f3cb,malas_acessorios,Cartão de crédito,133.95,159.9,5.0,2018-04-22 13:16:34,MG,2018-04
f6eff1e7a78b73bc93814ee0fa7883cd,esporte_lazer,Cartão de crédito,384.79,369.9,5.0,2018-08-16 19:40:28,SP,2018-08
c8328720517a06417715c52c03e52c89,relogios_presentes,Cartão de crédito,504.04,199.9,3.0,2018-07-11 10:36:06,RN,2018-07
c8328720517a06417715c52c03e52c89,relogios_presentes,Cartão de crédito,504.04,199.9,3.0,2018-07-11 10:36:06,RN,2018-07
5347a7f07b3387d2dd23be64b9ceea32,cama_mesa_banho,Cartão de crédito,62.7,48.99,3.0,2018-05-22 15:48:57,SP,2018-05
812086848825c140a1472472a845a774,relogios_presentes,Cartão de crédito,499.29,489.0,1.0,2018-05-15 13:06:30,SP,2018-05
1143f20f5408741a0c7d79bfa56efa6b,construcao_ferramentas_construcao,Cartão de crédito,125.9,109.9,5.0,2018-08-02 20:07:24,RS,2018-08
8361deaa04792e29663dbeace2dad89d,cool_stuff,Cartão de Debito,196.14,180.0,1.0,2018-06-01 21:21:10,RJ,2018-06
075e94be744f3e28a18d6ea444785f45,utilidades_domesticas,Cartão de crédito,350.52,151.4,5.0,2018-07-19 10:49:19,SP,2018-07
075e94be744f3e28a18d6ea444785f45,utilidades_domesticas,Cartão de crédito,350.52,151.4,5.0,2018-07-19 10:49:19,SP,2018-07
fd89a255572d435093d5e644dee61960,telefonia,Cartão de crédito,48.3,29.99,5.0,2018-08-13 14:43:49,SC,2018-08
fc62bb19d9570fb44bd3ec979a890550,esporte_lazer,Cartão de crédito,37.25,22.0,5.0,2018-07-24 21:50:21,MG,2018-07
cb1d3422684cab64f603f1b70a68e2ef,beleza_saude,Cartão de crédito,47.39,40.0,3.0,2018-06-08 00:46:32,SP,2018-06
c981128521975354988b8e88309a898d,beleza_saude,Cartão de crédito,292.26,253.57,5.0,2018-08-05 18:06:10,PE,2018-08
a36a7f2219c828e52cb094ddc8d89b84,esporte_lazer,Cartão de crédito,195.6,161.99,4.0,2018-07-03 16:01:57,DF,2018-07
1e0b82a0da7f09ea9ba1b82dfaf4fa23,pcs,Cartão de crédito,876.98,849.99,5.0,2018-04-19 23:15:35,SP,2018-04
37f48a21c9c1cd7784eee9e1c6a91e5b,livros_tecnicos,Cartão de crédito,64.32,28.0,5.0,2018-05-12 11:25:41,MG,2018-05
41d7166cd7b904ab5eb52a1fb6783e5f,bebes,Cartão de crédito,447.91,428.0,3.0,2018-05-17 17:13:19,SP,2018-05
236923fe36df7c931b0fb65f493e39e4,esporte_lazer,Cartão de crédito,154.92,135.0,5.0,2018-05-24 01:14:59,SP,2018-05
652e395eca81cbe843ef95202a101cf0,eletroportateis,Cartão de crédito,87.2,77.9,1.0,2018-07-24 12:26:26,SP,2018-07
31edfdd76d49716666c52c80ae236d75,cama_mesa_banho,Cartão de crédito,39.75,26.9,5.0,2018-07-21 21:08:03,SP,2018-07
17db3c7c3dc64b6f036bbe554a3520b1,pet_shop,Cartão de crédito,64.34,49.9,4.0,2018-06-03 11:27:29,SP,2018-06
c33c0a34aa2beb75f41a04d1b3905d92,informatica_acessorios,Cartão de crédito,190.75,179.9,5.0,2018-05-12 14:23:50,SE,2018-05
fb44e4ed3e78403652d50fcf506de1ba,bebes,Cartão de crédito,103.28,80.0,2.0,2018-07-27 19:45:11,SP,2018-07
00b6e66f005a657a6b13eedcacdf9342,telefonia,Cartão de crédito,477.32,199.0,1.0,2018-08-11 10:47:05,RJ,2018-08
00b6e66f005a657a6b13eedcacdf9342,telefonia,Cartão de crédito,477.32,199.0,1.0,2018-08-11 10:47:05,RJ,2018-08
ba6b7c9ac45804edf2da548323f82306,telefonia,Cartão de crédito,35.38,27.99,5.0,2018-03-27 18:57:47,SP,2018-03
ca2faedbd7bcfa72032e1063fcc8ca5d,beleza_saude,Cartão de crédito,144.12,122.99,5.0,2018-06-24 22:11:50,SE,2018-06
7a7375f58149053d599aae579288fd96,utilidades_domesticas,Cartão de crédito,448.51,379.9,1.0,2018-04-27 18:13:27,SP,2018-04
35b0513eaf7a477cdb93469b7b4a3d6c,utilidades_domesticas,Cartão de crédito,395.28,169.9,1.0,2018-04-18 14:26:43,PI,2018-04
35b0513eaf7a477cdb93469b7b4a3d6c,utilidades_domesticas,Cartão de crédito,395.28,169.9,1.0,2018-04-18 14:26:43,PI,2018-04
e82814bcbe40982225e142717ff99d69,ferramentas_jardim,Cartão de crédito,50.7,34.38,5.0,2018-05-17 09:18:52,GO,2018-05
58e4f337e6222b76df3642affa8a0605,telefonia,Cartão de crédito,38.19,29.9,5.0,2018-06-05 01:26:41,SP,2018-06
5af5569e61eae15d683a20b707882e60,telefonia,Cartão de crédito,96.6,29.99,5.0,2018-07-17 18:10:00,RS,2018-07
5af5569e61eae15d683a20b707882e60,telefonia,Cartão de crédito,96.6,29.99,5.0,2018-07-17 18:10:00,RS,2018-07
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
35990049382e07dba1a9ef3550cad655,construcao_ferramentas_construcao,Cartão de crédito,1308.18,160.0,2.0,2018-05-10 19:22:34,RJ,2018-05
bef03713fe5980450be9ff427e26b699,eletroportateis,Cartão de crédito,58.08,38.62,5.0,2018-07-07 14:14:00,SP,2018-07
e96945cd2dc4e28e0089daf1c02476db,pcs,Cartão de crédito,892.44,770.0,5.0,2018-06-11 16:59:53,CE,2018-06
60f2e590036bd3ff5c956e9bcdfe56ac,cama_mesa_banho,Cartão de crédito,79.29,59.9,5.0,2018-05-04 10:44:54,SP,2018-05
6e1199a328a9d52a7f04542ee9092ff1,eletronicos,Boleto,42.79,30.0,5.0,2018-05-29 03:34:16,SP,2018-05
8964f4133f8364b5b7e09a6b274751cb,informatica_acessorios,Cartão de crédito,191.19,179.0,1.0,2018-05-11 16:21:04,PR,2018-05
31ef673f8e35f0cde11a5945a4f7a39d,beleza_saude,Cartão de crédito,181.1,166.0,5.0,2018-05-15 14:34:25,SP,2018-05
541ed556b294e1dc5e80fb34a44917d3,cama_mesa_banho,Boleto,46.13,27.9,4.0,2018-04-02 10:39:14,PR,2018-04
5d4a04483cce0b0e684e25f05919fa89,perfumaria,Cartão de crédito,111.99,93.0,5.0,2018-08-21 14:37:10,SP,2018-08
46305152468c40eab4e76930746d4ab1,relogios_presentes,Cartão de crédito,108.33,95.0,5.0,2018-07-26 10:00:07,SP,2018-07
16d353779b7e746727313fe0b83a5cb3,automotivo,Cartão de crédito,41.06,19.0,5.0,2018-06-13 20:38:23,MT,2018-06
d4cb1c0045dd65ebfe15e14c4d083281,relogios_presentes,Cartão de crédito,93.65,78.0,3.0,2018-06-17 21:29:01,RJ,2018-06
7e093cfcd0f2a3b150e15125356fc4d3,utilidades_domesticas,Cartão de crédito,186.95,168.0,2.0,2018-06-22 13:22:45,SP,2018-06
9e488299fb7e4dc6869975e2b3e9302a,beleza_saude,Boleto,87.41,79.99,5.0,2018-05-26 12:58:10,SP,2018-05
a15d904c9e9cfb9f11a9752fbf1b6a7d,beleza_saude,Cartão de crédito,38.32,19.0,1.0,2018-06-16 23:41:53,MG,2018-06
5486a5d84a1d6dcc94887f6f2821a4be,cama_mesa_banho,Cartão de crédito,101.68,37.0,5.0,2018-06-28 13:24:50,SP,2018-06
5486a5d84a1d6dcc94887f6f2821a4be,cama_mesa_banho,Cartão de crédito,101.68,37.0,5.0,2018-06-28 13:24:50,SP,2018-06
70e54926c72b6a695f5b3421573b2c29,bebes,Cartão de crédito,236.19,190.0,1.0,2018-04-24 16:08:28,SP,2018-04
578edeaef53420e1e319b2485b95be30,eletronicos,Boleto,38.23,20.0,4.0,2018-05-12 11:42:27,MG,2018-05
9b3aaef8e7908ab350a9de73399ca846,eletroportateis,Cartão de crédito,78.78,69.9,4.0,2018-06-07 15:30:46,SP,2018-06
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
60b570df9018c6b6441017314a2dd081,moveis_escritorio,Boleto,1351.44,179.99,4.0,2018-07-18 12:59:21,RJ,2018-07
99a18b057d4dd4778d6f3a33ba498777,automotivo,Cartão de crédito,21.69,13.98,5.0,2018-08-06 11:11:35,DF,2018-08
5b57194733d4f66438a34574e9055b32,automotivo,Cupom,26.39,19.0,1.0,2018-07-17 23:08:18,SP,2018-07
982b3bee67e10358cdfe18e0bbee9d08,construcao_ferramentas_jardim,Cartão de crédito,55.24,40.8,5.0,2018-04-30 13:30:22,SP,2018-04
b553c2eaaf7ce5f82361ae904f3dbb4d,pet_shop,Boleto,155.85,139.99,1.0,2018-06-03 16:07:20,SP,2018-06
2dd8a69d1eb8ea62bdddc073c4e80ab1,pet_shop,Boleto,72.83,49.9,4.0,2018-05-30 19:19:48,MG,2018-05
e62907b8603f88422352b8499461d59b,pet_shop,Cartão de crédito,201.85,189.9,1.0,2018-04-25 11:31:18,SP,2018-04
b48c09f638b289e9055c56ab3c3e4ae3,moveis_escritorio,Boleto,676.16,299.9,5.0,2018-08-03 13:18:11,SP,2018-08
b48c09f638b289e9055c56ab3c3e4ae3,moveis_escritorio,Boleto,676.16,299.9,5.0,2018-08-03 13:18:11,SP,2018-08
0725ad25260ef550bc00be1179252efe,casa_conforto_2,Cartão de crédito,51.38,12.9,1.0,2018-06-08 09:34:48,SP,2018-06
0725ad25260ef550bc00be1179252efe,casa_conforto_2,Cartão de crédito,51.38,12.9,1.0,2018-06-08 09:34:48,SP,2018-06
6cf42ae592086e2192284047cbfb4632,sinalizacao_e_seguranca,Boleto,165.28,64.39,3.0,2018-08-07 17:41:54,RS,2018-08
6cf42ae592086e2192284047cbfb4632,sinalizacao_e_seguranca,Boleto,165.28,64.39,3.0,2018-08-07 17:41:54,RS,2018-08
f6dcab66c74d945d217aed40942ea22b,eletronicos,Cartão de crédito,119.06,95.0,5.0,2018-04-25 16:45:13,SP,2018-04
9797613eed6fac4314c4d5c9132c7ff4,ferramentas_jardim,Cartão de crédito,73.18,49.9,4.0,2018-05-28 11:27:41,BA,2018-05
d3702a0c7d129ebdb41eb60791ea41e2,relogios_presentes,Cartão de crédito,179.31,145.0,1.0,2018-05-08 19:05:19,PE,2018-05
5adb752a21287f421571ba1688dafa2a,esporte_lazer,Cartão de crédito,585.7,539.0,5.0,2018-05-08 19:13:31,MG,2018-05
c3b1312808b5e55eda5efa7fcb111b00,esporte_lazer,Cartão de crédito,340.64,92.9,4.0,2018-07-03 16:23:42,CE,2018-07
c3b1312808b5e55eda5efa7fcb111b00,esporte_lazer,Cartão de crédito,340.64,92.9,4.0,2018-07-03 16:23:42,CE,2018-07
ad87f982d1ef40d7a0bc339828e35616,cama_mesa_banho,Cartão de crédito,152.65,89.77,5.0,2018-07-21 19:35:02,PE,2018-07
8e5d0c2169e3d73e73ad4591d43481a1,brinquedos,Cartão de crédito,364.95,338.0,5.0,2018-05-25 10:59:28,SP,2018-05
454ecfc568c4d964048236e91a42bda6,telefonia,Cartão de crédito,52.92,29.99,2.0,2018-06-28 00:13:52,PI,2018-06
fda6b3dc0172753cc6d00bddb5d4a6e7,eletrodomesticos,Cartão de crédito,80.51,62.19,5.0,2018-06-07 16:36:01,RJ,2018-06
bdd829bf1090cb56da3e6106c1fd768f,cool_stuff,Cartão de crédito,237.54,209.99,5.0,2018-04-26 18:25:39,SC,2018-04
38fd8252e151b8a2392e7fc051a94240,alimentos,Cartão de crédito,35.84,27.9,5.0,2018-06-24 00:26:44,SP,2018-06
06cd9d207dfbdde70cff4074b5b3dfaf,malas_acessorios,Cartão de crédito,100.22,77.1,5.0,2018-06-04 09:15:35,RJ,2018-06
d4b4050ad0885ce84603e34ee06201ca,cama_mesa_banho,Cartão de crédito,553.38,399.0,5.0,2018-08-07 17:16:36,MG,2018-08
3085b7ef3898f0caa9793f33a175b07e,relogios_presentes,Cartão de crédito,100.48,78.0,3.0,2018-07-31 22:18:25,BA,2018-07
fab688950086bc930163ec1b228ead77,cama_mesa_banho,Boleto,89.11,75.0,4.0,2018-08-17 15:10:54,SP,2018-08
4114c50e035cecc014d1340671e07f88,cama_mesa_banho,Cartão de Debito,173.05,139.0,5.0,2018-08-13 12:55:41,SP,2018-08
5bcc22a5b7883bf37424018f8068c511,informatica_acessorios,Boleto,206.54,65.9,5.0,2018-07-27 16:23:54,DF,2018-07
5bcc22a5b7883bf37424018f8068c511,informatica_acessorios,Boleto,206.54,65.9,5.0,2018-07-27 16:23:54,DF,2018-07
5c41c8b1cb46ca2a7fdd390e960d9ade,esporte_lazer,Cartão de crédito,110.74,95.0,5.0,2018-07-17 21:08:27,PR,2018-07
71ff7ff9c86023f13d546d2e953d531b,pet_shop,Cartão de crédito,226.22,89.9,4.0,2018-04-16 20:07:20,MS,2018-04
71ff7ff9c86023f13d546d2e953d531b,pet_shop,Cartão de crédito,226.22,89.9,4.0,2018-04-16 20:07:20,MS,2018-04
e2d027e2358cd57b0616adc9ced4c560,beleza_saude,Boleto,93.66,79.99,5.0,2018-04-23 23:01:39,RS,2018-04
a3016f532570aae9cecf667e2a6e06ff,perfumaria,Cartão de crédito,265.6,249.9,1.0,2018-04-22 02:23:17,SP,2018-04
2671e7f4ef9e76c9019650580aaeae95,moveis_decoracao,Cartão de crédito,150.09,129.99,5.0,2018-08-04 15:45:15,PR,2018-08
0cb709ce376d73c096eac3e210ebd5d6,moveis_decoracao,Cartão de crédito,97.56,39.9,1.0,2018-05-17 20:07:30,SP,2018-05
0cb709ce376d73c096eac3e210ebd5d6,moveis_decoracao,Cartão de crédito,97.56,39.9,1.0,2018-05-17 20:07:30,SP,2018-05
9734c61e70431951ceea6da4c1c2a063,moveis_decoracao,Cartão de crédito,333.44,249.0,1.0,2018-05-11 15:30:22,BA,2018-05
9d39d357291a0e87c2c2816dabc0b23a,cama_mesa_banho,Cartão de crédito,311.53,59.9,1.0,2018-05-18 17:42:34,SC,2018-05
9d39d357291a0e87c2c2816dabc0b23a,cama_mesa_banho,Cartão de crédito,311.53,90.99,1.0,2018-05-18 17:42:34,SC,2018-05
9d39d357291a0e87c2c2816dabc0b23a,cama_mesa_banho,Cartão de crédito,311.53,53.9,1.0,2018-05-18 17:42:34,SC,2018-05
9d39d357291a0e87c2c2816dabc0b23a,cama_mesa_banho,Cartão de crédito,311.53,59.9,1.0,2018-05-18 17:42:34,SC,2018-05
fc6dbce689351adc115bf0cc85884892,cama_mesa_banho,Cartão de crédito,98.51,78.99,5.0,2018-05-15 20:26:50,RJ,2018-05
c01b52b26b2be81e5712a958631d858e,informatica_acessorios,Cartão de crédito,77.12,59.99,5.0,2018-04-21 13:54:24,ES,2018-04
78462cf509142618ab317d7106e8919d,bebes,Cartão de crédito,234.75,159.9,3.0,2018-05-14 19:07:02,RJ,2018-05
f807d9018684b10d06ca569cdd62c0af,beleza_saude,Cartão de crédito,46.43,34.0,1.0,2018-06-07 16:31:25,SP,2018-06
81897e3300d655ed456f166e3b362b2c,beleza_saude,Cartão de crédito,32.69,110.0,1.0,2018-06-13 11:08:56,MG,2018-06
81897e3300d655ed456f166e3b362b2c,beleza_saude,Cupom,95.88,110.0,1.0,2018-06-13 11:08:56,MG,2018-06
ece7d51cf8bb9392bbef9c077bc32e62,telefonia,Cartão de crédito,48.3,29.99,1.0,2018-07-16 17:59:44,RJ,2018-07
0a131976e98291762104959158e2bdc6,consoles_games,Cartão de crédito,665.44,599.0,1.0,2018-07-14 16:12:14,PI,2018-07
8624511aa767a83ed91a47c158320964,beleza_saude,Cartão de crédito,549.7,527.9,1.0,2018-08-06 15:26:36,SP,2018-08
d748f1038851a92e7ccb2b2794a286eb,moveis_decoracao,Boleto,69.9,69.9,4.0,2018-04-23 14:18:51,RS,2018-04
eba1872af76af0cd06f3a63bdef90a37,moveis_decoracao,Boleto,85.27,67.0,5.0,2018-07-27 20:40:18,RJ,2018-07
a951133aeeb49076723a581a3eb8d51b,pet_shop,Cartão de crédito,73.05,49.9,1.0,2018-07-27 15:20:38,SC,2018-07
bd36f36524f5f3cc085c07a839d31a37,esporte_lazer,Boleto,114.69,98.9,5.0,2018-08-16 15:21:04,SP,2018-08
0e1ab5408ec0c9ece6adcbb661b3a901,moveis_decoracao,Cartão de crédito,242.67,189.0,3.0,2018-08-08 17:36:33,SP,2018-08
ebf144597fc5b016fb405d0fea5c9e2d,papelaria,Cartão de crédito,34.92,25.99,5.0,2018-06-28 11:46:04,SP,2018-06
11052b4dd49ca81b1e7c63d562759b40,moveis_decoracao,Cartão de crédito,73.4,27.99,5.0,2018-06-11 15:24:25,SP,2018-06
